track_id,track_name,track_artist,track_popularity,playlist_name,playlist_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms
2wdCiWtW5cbzEHX5YA5M5M,Playgirl,LODU GOSH,14,Trap Argentino - Trap Argentina,rap,0.731,0.391,-16.035,0.271,0.68,0.0625,0.27,154.93,173455.0
0qNmz4VgY4iADEzeZeBa2K,Lust - Reggaeton Mix,Wayne Dreadski,0,Latest Latin American Hits 2020,latin,0.81,0.801,-7.246,,0.222,2.81e-05,0.931,100.02,172852.0
4Chy83oRs3pToekNNpvTU6,Her,DAO,35,Jazz Vibes,rap,0.737,0.723,-9.483,0.0673,0.104,0.851,0.334,89.967,123333.0
24LlCzV5XHVGSvIUa9Ke2G,What Might Have Been,Robot Orchestra,52,Jazz Vibes,rap,0.526,0.505,-9.201,0.112,0.729,0.546,0.17,76.868,186284.0
5re7vx6PQkhtI75uJpzsqn,Love On Me,Noize Generation,39,EDM House & Dance,edm,0.807,0.687,-4.664,0.0582,0.371,1.71e-06,0.737,120.006,166187.0
265Anh9hGoozFigjUVLUeD,New Shoes,Paolo Nutini,65,L' ALBUM ROCK,rock,0.748,0.735,-8.692,0.0903,0.47,1.09e-05,0.854,150.04,203653.0
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,86,Sad Trap,rap,0.872,0.391,-9.144,0.242,0.469,4.13e-06,0.437,134.021,119133.0
7bJ4RdquDO1A29rJ34tiMz,SaDa,furino,54,Lo-Fi Beats,rap,0.625,0.456,-8.622,0.118,0.936,0.0226,0.0694,143.552,124184.0
16CZ8UWwlJ6Grj3HjOW1Xx,Taller Than You,Mamamoo,39,K-Crazy Michioso Tunes,edm,0.937,0.685,-4.042,0.273,0.0796,0.0,0.732,100.058,185682.0
0sHZajNhJcmvkIQS4bCEIk,Con los Ojos Cerrados,Milly Quezada,43,Paraiso Tropical, Latin,0.719,0.875,-4.261,0.0381,0.141,0.0,0.921,141.977,220893.0
2bMlSOpa1WVMQZT9zWYUZc,Bad Moon Rising,Creedence Clearwater Revival,0,Supernatural Classic Rock,rock,0.676,0.502,-15.427,0.0271,0.0834,3.5e-05,0.964,89.816,141400.0
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,87,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥, Latin,0.834,0.73,-3.714,0.222,0.00513,0.0,0.446,155.008,312820.0
4Qs8uJL6dhsJJKl2rX8a9F,The Shape I'm In - Remastered 2000,The Band,54,Southern Rock/Classic Rock,rock,0.723,0.672,-7.875,0.0356,0.243,0.00373,0.958,128.079,240573.0
0i00AL9toLfJeb4VlWLvSi,Reach (NBC Olympic Version),Gloria Estefan,45,This Is Gloria Estefan, Latin,0.451,0.832,-5.371,0.0429,0.314,0.0,0.435,156.104,230133.0
4dVbhS6OiYvFikshyaQaCN,My Hero,Foo Fighters,69,keg party jukebox, Rock,0.374,0.927,-4.212,0.0652,6.2e-05,0.000177,0.301,154.047,
2tk7Ss2XmoafVuzg16OSjP,The Machine,Take/Five,44,Trap Mojito,rap,0.681,0.7,-5.104,0.161,0.00696,0.528,0.217,139.694,116874.0
6d8X2I3C5p4ZUkVAnX6AHm,Honey Dip - Radio Edit,Portrait,22,90's NEW JACK SWING,r&b,0.683,0.527,-13.904,0.174,0.13,0.0,0.645,104.506,210600.0
1RX0sGFlP6GYbpJhyNDzKz,Oh Yoko! - Remastered 2010,John Lennon,21,The Black Album,rock,0.556,0.833,-10.702,0.0321,0.284,0.352,0.806,85.181,257933.0
6G8YWJt13ZWBY8fIG4y3QR,I Want U 4 Me,Big Bub,11,Kenny B's Ultimate New Jack Swing Mix,r&b,0.848,0.552,-10.702,0.137,0.123,0.002,0.841,106.931,268400.0
72XViAl7vmQCa8liuVZjtg,Losing Myself,Cesqeaux,43,Epic Bass Drops | Best House Mixes,edm,0.474,0.708,-4.494,0.168,0.0496,4.43e-05,0.328,149.857,156800.0
02PiwfcW4LuKxhDi3JfH01,Don't Look Down (feat. Blake Young),CASS,42,CHRISTIAN ELECTRO / DANCE / EDM,Edm ,0.748,0.713,-5.444,0.149,0.0426,1.73e-06,0.87,149.927,212364.0
3RciEQxS7PxtLqMs7OwRsU,Stand Inside Your Love,The Smashing Pumpkins,49,Permanent Wave,rock,0.271,0.759,-7.419,0.0327,3.37e-06,0.842,0.381,,254493.0
1UtGcsbiqHtzxaTe3OgvlG,Not A Love Song,Austin Moon,52,post teen pop,pop,0.534,0.797,-5.444,0.145,0.00216,0.0,0.72,179.981,182107.0
6l4TNbfPtNAOOlGIfceSaO,Ascension (Don't Ever Wonder),Maxwell,65,Neo Soul, R&B,0.753,0.471,-10.48,0.0317,0.0805,0.0299,0.778,96.038,346133.0
2TZ1apxMDlubCGMsOxcTbT,Come Clean,Hilary Duff,55,The Sound of Post-Teen Pop,pop,0.577,0.892,-5.121,0.0675,0.016,6.39e-05,0.454,118.096,214560.0
1xckSK2WNEi1PiHo2EQsUh,Wave,Zen/it,48,Epic Bass Drops | Best House Mixes,edm,0.671,0.916,-4.777,0.0515,0.00072,0.725,0.266,,190073.0
2eg2gvPXuwZ9FyrPaLgrXi,Chateau Lobby #4 (in C for Two Virgins),Father John Misty,60,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,0.436,0.804,-4.907,0.0409,0.209,0.0,0.784,188.061,
4kPBncgyAQsrNozmB10ntb,Once Again - Original Mix,Headhunterz,23,Big Room House | Festival Bangers,edm,0.644,0.768,-4.735,0.0544,0.000384,0.0609,0.0813,,286314.0
0rgeqFt46ZuOKiEbNWQTQo,Easy Life - Tobtok Remix Radio Edit,Jaël,25,Tropical Morning,latin,0.676,0.795,-5.637,0.0421,0.0143,0.00315,0.386,124.005,180000.0
3JPMPDLIxizTViltvBQdJg,Cocaine - Original,Nomy,45,Hard Rock Workout!,rock,0.425,0.87,-2.785,0.044,0.0452,0.0,0.354,177.42,251947.0
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,80,Permanent wave,rock,0.618,0.938,-3.442,0.0456,0.0179,0.0,0.875,91.455,269000.0
6zTfkjNNQKcGfjJa5cKTkq,I Just Wanna Say,Weisser Quiff,45,Pop Hits 2000-2019,edm,0.669,0.8,-5.609,0.117,0.358,0.0,0.179,,170310.0
2JZKXgq5zsokN01KWyiY6n,Mirrors,Justin Timberlake,9,Today's Hits 2000-Present,latin,0.574,0.512,-6.664,0.0503,0.234,0.0,0.512,76.899,484147.0
6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing,Dire Straits,65,I didn’t know perm stood for permanent (wave),rock,0.73,0.868,-7.325,0.0288,0.0632,0.0661,0.923,148.217,350400.0
2Mb4KHDRhUJ3BoOZ7lGSy4,Hoy Se Bebe - Remix,Nio Garcia,68,El Ritmo,latin,0.906,0.5,-5.364,0.0863,0.307,7.59e-05,0.417,93.993,248326.0
2Gl0FzuLxflY6nPifJp5Dr,First Time,Kygo,69,Today's Hits (Clean),r&b,0.633,0.592,-7.245,0.112,0.197,0.0,0.679,90.066,193511.0
289bzvdfHv0bAMNSaxr3sK,Surf,Osoku,51,Lush Lofi,rap,0.732,0.321,-12.575,0.0768,0.934,0.876,0.347,144.018,147833.0
6Ie9yuocD61v7hrh02moc6,Flash Light,Parliament,12,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,r&b,0.704,0.735,-10.426,0.0594,0.28,0.149,0.681,105.182,346667.0
0dw7G0QDuW7UwyL0boHKMU,Glad You Came,The Wanted,47,Today's Hits 2000-Present,latin,0.61,0.841,-4.579,0.0692,0.056,9.85e-06,0.431,126.889,198187.0
1Pqv7l6vxjBxd5fx4bWchC,808,Blaque,41,90s R&B - The BET Planet Groove/Midnight Love Mix,r&b,0.867,0.42,-9.478,0.167,0.00328,3.18e-06,0.367,121.66,
3TLwAp3uX1nKsVxrDhNPOL,Love Me,Lil Tecca,47,Sad Trap,rap,0.714,0.532,-6.837,0.271,0.675,0.0,0.831,204.096,117013.0
1yLFnEUfKDGCDeXcp1nIem,Magpakailanman,Rocksteddy,50,Pinoy Classic Rock, Rock,0.685,0.555,-6.988,0.0259,0.0621,0.0,0.332,105.042,326120.0
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,93,Todo Éxitos,pop,0.531,0.75,-5.831,0.111,0.00632,7.6e-05,0.198,169.954,200080.0
2vNlq7qG3FPFBmuAc7kRng,90 BPM,Luke Helmond,42,INDIE POP! TUNES,latin,0.428,0.621,-5.675,0.0339,0.014,0.0,0.271,90.025,234667.0
0FyBloIEdLS3f3SodFiju1,"Hold On, We're Going Home",Drake,1,Hip-Hop 'n RnB,rap,0.765,0.452,-6.644,0.068,0.0033,4.64e-05,0.331,100.002,227027.0
6w2Jll6iJTKVst9x9VCdlx,There’s No Such Thing As Accidental Infidelity,You Me At Six,37,Pop Punk | Post-Hardcore,pop,0.43,0.781,-4.715,0.0383,0.00375,2.08e-06,0.486,82.962,226747.0
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,80,Hip Hop Controller,rap,0.884,0.346,-8.228,0.351,0.0151,7.04e-06,0.376,75.016,220307.0
7MmG8p0F9N3C4AXdK6o6Eb,Outside,Calvin Harris,74,Happy EDM,edm,0.646,0.823,-4.123,0.0394,0.213,0.0,0.418,128.035,227267.0
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,System Of A Down,80,SNZB PERMANENT WAVE,rock,0.419,0.934,-3.908,0.12,0.000278,0.0015,0.286,127.288,210240.0
6RxxunHQUOtYojwJGDLB51,Panamalu,Fabio Carry,44,Tropical House,latin,0.705,0.55,-6.469,0.0355,0.115,0.0,0.449,114.992,217392.0
3jGnPHFrBCTdtEXbfweXgH,Dope Boys,The Game,1,Gangster Rap Workout,rap,0.733,0.813,-3.402,,0.148,0.0,0.696,85.067,240507.0
0zPlMUMeYe9GoqN8mzaFst,The Seeker - Edit,The Who,0,Classic Hard Rock,rock,0.45,0.768,-6.847,0.0296,0.185,1.53e-06,0.676,89.567,204773.0
2tEifcUedZAkWUnRB1O4E5,Come Share My Love,Miki Howard,40,The Sound of New Jack Swing,r&b,0.598,0.531,-13.194,0.0378,0.201,0.0,0.438,81.482,290533.0
35k31HZI4z9PbBOioaI4dZ,Working for the Weekend,Loverboy,66,Dr. Q's Prescription Playlist💊,pop,0.515,0.766,-12.768,0.0343,0.0249,0.00103,0.774,146.911,221000.0
0BPTTsnnfz44XmZn3EE0oo,Song To The Siren (Remastered),This Mortal Coil,51,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,0.216,0.24,-12.598,0.0406,0.843,6.09e-06,0.0875,128.679,211093.0
18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),Martin Garrix,68,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,pop,0.424,0.694,-4.912,0.0386,0.0573,0.000937,0.0801,128.034,282481.0
5IfAtlAk8sog58Rx4JpDVa,You're Not My Kind Of Girl,New Edition,0,The New (Jack Swing) Testament,r&b,0.652,0.873,-6.429,0.0384,0.41,8.59e-05,0.949,95.415,242200.0
4oS2Gik6Vo9csv7teQsPoG,The Cure & The Cause - Dennis Ferrer Remix,Fish Go Deep,49,Selected House,edm,0.77,0.751,-7.239,0.0556,0.0126,0.741,0.966,,378375.0
1CAw3ethNuSDPf3E7luSFF,Faded Pictures,Case,58,90s R&B - The BET Planet Groove/Midnight Love Mix,R&B ,0.705,0.511,-7.422,0.202,0.125,1.72e-06,0.581,82.011,229773.0
6XqvFyJGdUD5IWee02ARKU,Polaroid,Jonas Blue,16,Dance Pop,Pop ,0.652,0.898,-4.481,0.0361,0.29,0.0,0.472,114.043,193377.0
7BpxBMNYNYguGWZZk2zOKe,Mister (feat. 21 Savage),Young Nudy,52,Southern Hip Hop,rap,0.767,0.593,-7.903,0.198,0.256,0.0,0.23,142.972,174707.0
6sREV6MpLHTqcOmBK5mvYF,Face to the Floor,Chevelle,60,Hard Rock Workout,rock,0.515,0.857,-4.582,0.0511,1.25e-05,0.0954,0.669,92.028,218560.0
5Nkb9ux4VIUED4tjG1Z3KS,Que Bien Te Ves,Rauw Alejandro,1,Trap Luv,rap,0.841,0.687,-5.015,0.0489,0.159,4.3e-05,0.501,129.943,225034.0
39vsjFm9kU2FNubcqGMzED,Let's Get It Started,MC Hammer,35,Minitruckin Playlist,rap,0.956,0.722,-12.223,0.0494,0.0564,2.26e-06,0.809,115.438,248907.0
3f9Vq2NkEErxgbToSAztFD,Kidnap Me,CRUISR,47,Indie Poptimism,pop,0.312,0.789,-6.29,,0.0251,1.05e-05,0.82,176.745,202200.0
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,Dance Pop,pop,0.588,0.67,-6.439,0.0473,0.0104,3.33e-06,0.505,118.159,238173.0
0k6DnZMLoEUH8NGD5zh2SE,Ayo,Chris Brown,73,HIP&HOP,rap,0.823,0.563,-5.095,0.0443,0.0399,0.0,0.682,98.031,225227.0
6UQDIIEPzeduwXlZE86SOF,Don't Judge Me,Janelle Monáe,47,Neo-Jazz Soul RnB & Afro,r&b,0.679,0.344,-12.734,0.0411,0.492,0.00385,0.186,87.034,360476.0
56yBx8FsSMusloE6IiaLDR,Megalodon - Original Mix Edit,KSHMR,0,Big Room House | Festival Bangers,edm,0.262,0.941,-3.409,0.0867,0.0139,0.833,0.141,191.983,183984.0
6fsth2hSW6LxzY7kbWV9Hj,AVA,Garmiani,48,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",edm,0.355,0.993,-0.627,0.221,0.0108,0.113,0.0395,105.197,121000.0
4agux2ri6ezt9QwwEToj9I,If I Back It Up,Nellie Tiger Travis,35,Southern Soul BBQ Mix,rap,0.655,0.459,-6.168,0.277,0.142,0.0,0.897,203.364,228987.0
24PWKmemCvqfyVXODhoKHW,Sittin' Sidewayz (feat. Big Pokey),Paul Wall,59,Hip-Hop Drive,rap,0.721,0.621,-4.378,0.306,0.00469,0.0103,0.568,159.967,228933.0
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful,Labrinth,69,Urban contemporary,r&b,0.558,0.522,-5.857,0.036,0.228,0.0,0.228,83.977,271813.0
2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde,78,post teen pop,pop,0.674,0.428,-9.504,0.122,0.121,0.0,0.337,84.878,190185.0
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,87,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,latin,0.794,0.32,-12.92,0.173,0.853,0.134,0.241,174.088,342040.0
6gpLTvmHWj12Z03hFgixkH,Lo Quiero Todo,Macaco,63,Paraíso Tropical,latin,0.686,0.583,-6.392,0.09,0.308,0.0,0.798,149.94,227099.0
7t5G1WOeZAf3H8IiSzE4uW,Desperado - 2013 Remaster,Eagles,43,Classic Rock Greatest Hits,rock,0.228,0.224,-12.749,,0.946,0.000222,0.18,60.3,213713.0
1JWog4dILZKJyg8o57Ew7p,Feelin' Inside,Bobby Brown,22,90s R&B - The BET Planet Groove/Midnight Love Mix,r&b,0.684,0.673,-6.957,0.0974,0.147,0.0,0.798,82.988,249307.0
22sTMbJk27SLWMtsdYLt4u,Real Love,Mary J. Blige,2,New Jack Swing - 90s R&B fused w Hip Hop,r&b,0.76,0.793,-5.528,0.0791,0.106,0.000433,0.833,95.056,269973.0
0HRSsZiisdMuUrWhzb8ewK,Bout Me (feat. Problem & Iamsu),Wiz Khalifa,43,RAP Gangsta,rap,0.799,0.826,-4.878,0.0532,0.0413,0.0,0.323,100.033,208627.0
1iRvhKiXRElIH2Uf4gd95P,Dueles,Jesse & Joy,71,Latin Pop Classics,latin,0.531,0.834,-3.944,0.052,0.277,0.0,0.526,142.026,247640.0
6feLBW4q2iKBAgm5HgkCZV,You're the One for Me,Great Good Fine Ok,34,Indie Poptimism!,pop,0.63,0.655,-6.708,0.0366,0.0381,0.00606,0.329,,230937.0
1eRqy8jW4ZLMJR6dl3xsgI,Lovefool - Radio Edit,The Cardigans,17,BALLARE - رقص,pop,0.644,0.599,-7.936,0.029,0.0443,0.0,0.941,111.829,193893.0
2nKOUDSm0EhVvQWoDyjl27,Crazy Train,Ozzy Osbourne,4,Classic Hard Rock,rock,0.475,0.915,-3.565,0.0608,0.0152,0.00162,0.59,137.239,290160.0
4Yk9zRLPuTCdnrDVRwMKI6,Dippin' From The Cops,Aystar,54,Rap Workout,rap,0.936,0.671,-6.565,,0.0279,0.0,0.631,102.012,149706.0
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,My Chemical Romance,78,L' ALBUM ROCK,rock,0.217,0.905,-4.103,,0.000289,0.00011,0.236,96.95,311107.0
0S3gpZzlT9Hb7CCSV2owX7,"Mama, I'm Coming Home",Ozzy Osbourne,69,Classic Rock Drive,rock,0.282,0.656,-6.557,0.0302,0.0105,0.0,0.242,,251867.0
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,93,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,r&b,0.531,0.75,-5.831,0.111,0.00632,7.6e-05,0.198,169.954,200080.0
1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,72,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,latin,0.681,0.788,-4.323,0.0785,0.0482,0.0,0.839,170.019,220117.0
0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,Kygo,64,Dance Pop Tunes,pop,0.688,0.688,-5.84,0.0357,0.3,0.0,0.451,114.011,193321.0
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,84,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,edm,0.72,0.741,-6.529,0.0287,0.101,1.41e-05,0.357,119.896,198053.0
7Mr2ikCnz0wRaYpqkwnSzh,Feeling Good,Ms. Lauryn Hill,34,NEO FUNK AND SOUL,r&b,0.546,0.678,-5.685,0.0432,0.175,0.0,0.455,116.922,243080.0
5KRSA9ovjY9qns7qKHnnSC,4AM,Ocean Wisdom,48,Rap Workout,rap,0.763,0.712,-10.213,0.132,0.341,0.000233,0.872,159.959,200250.0
4P5KoWXOxwuobLmHXLMobV,Come As You Are,Nirvana,72,Workday: Rock Classics,rock,0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.539,,218920.0
2tqTuuLc51Uw2zWYmA9BJq,Indestructible - Radio mix,Joel Life,10,LATIN FLOW MIX - Música Cristiana🎵,latin,0.732,0.899,-5.222,,0.00542,0.86,0.163,128.021,181875.0
2Wb7cfgUCj3C95H5vCrsGg,Room for Two,Moe Aly,38,Tropical House 🏝 2020 Hits, Latin,0.387,0.693,-7.865,0.0589,0.182,0.0,0.287,149.187,201612.0
1mHdnrcPMlhwFqMrsS9Kbx,Too Much Information - Laolu Remix (Edit),Dele Sosimi Afrobeat Orchestra,46,House/Electro/Progressive/Disco/Lofi/Synthwave,edm,0.733,0.749,-6.737,0.043,0.000481,0.884,0.459,120.015,512100.0
454h9zAIuTe1eJyw9iTnj4,Man Down,Rihanna,59,PROJECT: Contemporary,r&b,0.479,0.906,-4.03,0.188,0.0406,0.0,0.536,155.887,266987.0
4iuNZTcvT9diFySSzVsnVS,When I See U,Fantasia,68,The Sound of Urban Contemporary,r&b,0.569,0.596,-6.486,0.171,0.457,8.99e-05,0.757,93.134,
7pyEd6g5y7SYdKNgRtleEB,Nunca Me Olvides - Remix,Yandel,55,Reggaeton Rewind,latin,0.802,0.814,-4.087,0.0647,0.331,0.0,0.586,95.009,220747.0
4Z1t1aMRif8ES212kTN8H2,Whole Heart,Gryffin,61,EDM/POP,edm,0.501,0.648,-7.173,0.0696,0.028,1.26e-05,0.191,163.834,225200.0
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,Myke Towers,84,Urbano: Latino Vibes,latin,0.817,0.672,-5.612,0.299,0.441,0.0,0.774,93.999,332240.0
0OzwLNVnzfG43IyQB2RMPH,Don't You (Forget About Me),Simple Minds,5,Classic Rock Greatest Hits,rock,0.669,0.697,-10.091,0.0274,0.141,0.0142,0.696,111.1,260933.0
3QFbOgWOqXEtOD02FMcX7K,Give Me Everything,Pitbull,48,Today's Hits 2000-Present,latin,0.673,0.934,-3.206,,0.161,0.0,0.485,129.027,252307.0
5GHYC1l4PPPfL30CoOuCvE,Hurts Like Hell,Evernone,47,Trap Nation,rap,0.591,0.826,-8.347,0.113,0.00569,0.000266,0.33,145.029,168828.0
6moU77g9RQyMzHNuKEaQKq,It's You,Ali Gatie,68,Hip Pop 2019,r&b,0.732,0.463,-6.972,0.0287,0.374,0.0,0.397,95.971,212607.0
1754ciUra3WO68lTphiTT5,Bring It Back,DJ Mes,13,Selected House,edm,0.802,0.958,-4.586,0.0588,0.000932,0.851,0.366,123.014,394146.0
4nqNqpty408dTki8fjpLHJ,Smoker's Paradise,Spanish Fly,9,Chicano Rap,latin,0.93,0.693,-8.727,0.239,0.00635,0.000111,0.765,98.049,237533.0
0aBDrRTgDCwWbcOnEIp7DJ,Many Ways - Radio Edit,Ferry Corsten feat. Jenny Wahlstrom,27,♥ EDM LOVE 2020,edm,0.581,0.64,-8.367,0.0365,0.0266,0.0,0.288,128.001,196993.0
26q6YTrXt9l8qshIveiTX9,Rebirth Of Slick (Cool Like Dat),Digable Planets,58,90s Hiphop / Gangsta Rap,rap,0.884,0.334,-18.943,0.228,0.0476,0.0588,0.571,98.315,261267.0
742hY2twqAjwNYnKkQdilj,Strike It Up,Black Box,52,Kenny B's Ultimate New Jack Swing Mix,r&b,0.876,0.862,-7.694,0.062,0.0117,0.000276,0.915,118.396,
2CfQgPGkG6F92SJNk3DtdU,"Scat Cat, Here Kitty, Kitty",Billy Soul Bonds,32,Southern Soul BBQ Mix,Rap ,0.749,0.548,-6.865,0.0452,0.135,0.0,0.651,135.983,288320.0
2soeSOXg6lO7NA1crYT78x,Weightless,All Time Low,0,Pop Punk | Post-Hardcore,pop,0.479,0.931,-4.474,0.134,0.00309,0.0,0.618,181.069,198000.0
0EvsLFtgq2ToSaH8UXmPK0,It Ain't My Fault,Silkk The Shocker,40,90s-2000s Southern Hip Hop / Crunk,rap,0.721,0.508,-10.564,0.363,0.0987,0.0,0.557,176.018,198995.0
7yfWlI1aBfyiaIMTpFuIX2,걔 세 I'm Him,WINNER,0,K-Crazy Michioso Tunes,edm,0.876,0.766,-6.324,0.186,0.0298,0.0004,0.771,104.998,172714.0
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,The Chainsmokers,56,Crossfit‏‏​​   ‍,edm,0.672,0.73,-5.99,0.0472,0.24,0.000417,0.568,120.008,252933.0
2ztyTz3H928W2bVb9qXBlB,Trouble On My Mind,Pusha T,64,The Sound of Southern Hip Hop,rap,0.645,0.785,-6.016,0.365,0.0705,0.000111,0.673,172.174,212507.0
1vaYGUPwe4Qmi7vsLZdVmC,Shaku In Town (feat. ValsBezig),Jayboogz,51,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,latin,0.843,0.568,-6.612,0.137,0.411,0.000137,0.562,102.954,
5BfbdJLRp9gUyyxeGJUECL,Outside,Foo Fighters,54,2000's hard rock,rock,0.362,0.866,-6.319,0.0725,1.25e-05,0.312,0.371,166.007,314573.0
2qXicQG06oT0ijKBznpgQv,Younger,Ruel,75,urban CONTEMPORARY,r&b,0.745,0.477,-7.706,0.088,0.202,0.0,0.454,136.055,222320.0
3x2bXiU0o4WbsPkawXlfDA,Who Are You,The Who,17,Rock Classics,rock,0.651,0.661,-11.405,0.0511,0.265,0.00313,0.489,156.371,378707.0
26E5XogqhqTvmjH5nPW2Q6,What I'm Used To,Nick Luebke,15,Groovy // Funky // Neo-Soul,r&b,0.649,0.608,-9.08,0.027,0.288,0.0,0.331,100.005,159554.0
2nHYDKaWCLNGYMPF0mNLCr,Bonbon,Era Istrefi,44,Happy EDM,edm,0.632,0.681,-5.023,0.115,0.128,1.53e-05,0.633,126.477,
2jI7aQIz5QmbJtzvDiHP2j,Unless We Forget - Original Mix,Jewelz,21,Vocal House,edm,0.658,0.984,-3.194,0.111,0.019,0.206,0.711,128.01,358125.0
2Ih217RCGAmyQR68Nn7Cqo,You Know How We Do It - Remastered,Ice Cube,70,Southern California Hip Hop Primer, Rap,0.747,0.52,-10.523,0.0357,0.0977,0.0537,0.601,92.869,232773.0
2n59jYOpSwdLjLW8BfRQIG,Gypsies of the Band,Electric Zoo,11,Permanent Wave,rock,0.555,0.44,-11.495,0.0354,0.123,0.713,0.746,137.738,437506.0
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,84,Great Pops,latin,0.798,0.675,-5.041,0.0442,0.0912,0.0,0.842,101.956,219947.0
4PnivMie16dKknnD6PMc60,Heaven,Mal V Moo,17,Neo Soul / Modern Jazz / Smooth Hiphop,r&b,0.839,0.289,-10.973,0.0835,0.413,3.09e-05,0.516,106.983,174868.0
6rQYJeJ7taRNMeXQVP3U5d,Masquerade,Dyro,38,Electro House,edm,0.593,0.94,-4.684,0.0432,0.00354,0.788,0.0911,129.99,179833.0
6B4HHb1bgnSiNHOyub6Vqq,Love With a Motive,The Audition,20,Pop Punk | Post-Hardcore,pop,0.606,0.808,-3.815,0.0334,0.00664,0.0,0.598,119.897,177307.0
7nAL6ybHa4q4eHL4L1TTsF,Hot Pearl C (feat. N’Dambi),RC & The Gritz,38,I Love My Neo-Soul,r&b,0.582,0.561,-7.358,0.112,0.635,3.84e-06,0.339,155.114,275547.0
0rNpm25xLsckCS9JPAgpwP,With U,SwuM,64,Lo-Fi Beats,rap,0.414,0.309,-11.858,,0.863,0.819,0.184,90.026,218667.0
65elkRvvAVBuQupIVoZfn3,All I Want (feat. Cameron Dallas),Daniel Skye,52,Pop / Hip-Hop: Gas ⛽️,r&b,0.777,0.67,-6.59,0.0484,0.177,0.0,0.946,127.961,188583.0
78RiwNYLfXrqrRdcZI2yPW,Crash The Disco - Original Mix,Abel Ramos,0,Selected House,edm,0.789,0.849,-9.304,0.0599,0.00399,0.937,0.103,127.987,427507.0
6NlrjHMKSdFxQ1hiMDfXhF,Break The House,Borgeous,38,BIG-ROOM NEVER DIES !,edm,0.714,0.984,-4.124,0.193,0.00276,0.00783,0.409,128.004,293541.0
3IKcPRETvaJ7ARE3W3RWyN,Insanity,Before Us All,20,HARD ROCK Vibes,Rock ,0.465,0.991,-3.181,0.133,2.55e-05,0.0384,0.185,139.985,216214.0
2W0PgbJmayLcgbSyqGDqjq,January - Kaytranada Edition,Disclosure,34,Groovy // Funky // Neo-Soul,R&B ,0.758,0.625,-9.693,0.45,0.0124,0.00135,0.672,119.931,321770.0
2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,79,Great Pops,latin,0.95,0.59,-6.508,0.29,0.00534,0.0,0.219,130.003,183527.0
1ZfTpp1U3oyarjE6BJRWqm,Ley De Newton,Beatriz Luengo,59,Latin Pop Classics,latin,0.66,0.633,-4.284,0.0685,0.699,0.0,0.694,78.007,210627.0
799ZJmqIOCy589IzlTZ0Wy,Dusk Till Dawn - Brooks Remix,ZAYN,59,Pop EDM Remixes,edm,0.409,0.772,-3.234,0.0851,0.0384,0.0,0.392,126.146,202500.0
